Store_Number,SKU_Coded,Product_Class_Code,Sold_Date,Qty_Sold,Total_Sale_Value,On_Promo
12776,1650,6184100,22975,2021-11-26,3,59.970001,0
12777,3300,6184100,22975,2021-11-26,1,19.990000,0
12778,2530,6184100,22975,2021-11-26,1,19.990000,0
12779,880,6184100,22975,2021-11-26,1,19.990000,0
12780,2420,6184100,22975,2021-11-26,1,19.990000,0
12781,770,6184100,22975,2021-11-26,1,19.990000,0
12782,660,6184100,22975,2021-11-26,1,19.990000,0
12783,550,6184100,22975,2021-11-26,1,19.990000,0
12784,4730,6184100,22975,2021-11-26,1,19.990000,0
12785,3630,6184100,22975,2021-11-26,2,39.980000,0
12786,2310,6184100,22975,2021-11-26,1,19.990000,0
12787,3190,6184100,22975,2021-11-27,1,19.990000,0
12788,4730,6184100,22975,2021-11-27,1,19.990000,0
12789,3740,6184100,22975,2021-11-27,1,19.990000,0
12790,3300,6184100,22975,2021-11-27,2,39.980000,0
12791,1650,6184100,22975,2021-11-27,1,19.990000,0
12792,1540,6184100,22975,2021-11-27,1,19.990000,0
12793,990,6184100,22975,2021-11-27,1,19.990000,0
12794,770,6184100,22975,2021-11-27,1,19.990000,0
12795,550,6184100,22975,2021-11-27,1,19.990000,0
12796,330,6184100,22975,2021-11-27,1,19.990000,0
12797,2750,6184100,22975,2021-11-28,1,18.990000,0
12798,2090,6184100,22975,2021-11-28,1,19.990000,0
12799,1760,6184100,22975,2021-11-28,2,39.980000,0
12800,1650,6184100,22975,2021-11-28,2,39.980000,0
12801,990,6184100,22975,2021-11-28,1,19.990000,0
12802,660,6184100,22975,2021-11-28,1,19.990000,0
12803,550,6184100,22975,2021-11-28,1,19.990000,0
12804,4400,6184100,22975,2021-11-29,1,19.990000,0
12805,3190,6184100,22975,2021-11-29,1,19.990000,0
12806,1650,6184100,22975,2021-11-29,1,19.990000,0
12807,990,6184100,22975,2021-11-29,1,19.990000,0
12808,880,6184100,22975,2021-11-29,2,39.980000,0
12809,770,6184100,22975,2021-11-29,1,19.990000,0
12810,4180,6184100,22975,2021-11-29,1,19.990000,0
12811,550,6184100,22975,2021-11-30,1,19.990000,0
12812,4840,6184100,22975,2021-11-30,1,19.990000,0
12813,2090,6184100,22975,2021-11-30,1,19.990000,0
12814,2640,6184100,22975,2021-11-30,2,39.980000,0
12815,2420,6184100,22975,2021-11-30,1,19.990000,0
12816,1870,6184300,24425,2021-11-05,2,0.380000,0
12817,1870,6184300,24425,2021-11-11,1,0.190000,0
12818,2970,6184350,24425,2021-11-07,2,1.800000,0
12819,1870,6184400,24425,2021-11-13,1,0.900000,0
12820,990,6184400,24425,2021-11-18,1,0.900000,0
12821,4400,6184450,24425,2021-11-07,5,4.500000,0
12822,3410,6184500,24425,2021-11-09,1,0.900000,0
12823,3410,6184500,24425,2021-11-30,2,1.800000,0
12824,3630,6184550,24425,2021-11-02,1,0.900000,0
12825,1650,6184550,24425,2021-11-05,1,0.900000,0
12826,3410,6184550,24425,2021-11-06,2,1.800000,0
12827,2970,6184550,24425,2021-11-10,1,0.900000,0
12828,4180,6184550,24425,2021-11-15,1,0.900000,0
12829,1100,6184550,24425,2021-11-15,2,1.800000,0
12830,2310,6184550,24425,2021-11-25,10,9.000000,0
12831,1980,6184550,24425,2021-11-27,1,0.900000,0
12832,2090,6184550,24425,2021-11-28,1,0.900000,0
12833,3740,6184600,24425,2021-11-02,1,0.900000,0
12834,3630,6184600,24425,2021-11-02,1,0.900000,0
12835,4070,6184600,24425,2021-11-04,1,0.900000,0
12836,3740,6184600,24425,2021-11-05,1,0.090000,0
12837,1870,6184600,24425,2021-11-05,3,0.270000,0
12838,1650,6184600,24425,2021-11-05,3,0.270000,0
12839,3740,6184600,24425,2021-11-06,4,0.360000,0
12840,3630,6184600,24425,2021-11-06,2,0.180000,0
12841,2750,6184600,24425,2021-11-07,3,0.270000,0
12842,1870,6184600,24425,2021-11-07,6,0.540000,0
12843,2970,6184600,24425,2021-11-07,2,0.180000,0
12844,2970,6184600,24425,2021-11-08,16,1.440000,0
12845,2310,6184600,24425,2021-11-08,1,0.090000,0
12846,1650,6184600,24425,2021-11-08,1,0.090000,0
12847,2310,6184600,24425,2021-11-09,5,0.450000,0
12848,2750,6184600,24425,2021-11-11,12,1.080000,0
12849,1870,6184600,24425,2021-11-11,5,0.450000,0
12850,1650,6184600,24425,2021-11-11,3,0.270000,0
12851,4180,6184600,24425,2021-11-12,1,0.090000,0
12852,3740,6184600,24425,2021-11-12,2,0.180000,0
12853,3630,6184600,24425,2021-11-12,2,0.180000,0
12854,3630,6184600,24425,2021-11-13,2,0.180000,0
12855,2420,6184600,24425,2021-11-14,1,0.090000,0
12856,1100,6184600,24425,2021-11-15,1,0.090000,0
12857,1540,6184600,24425,2021-11-18,2,0.180000,0
12858,3630,6184600,24425,2021-11-19,2,0.180000,0
12859,3630,6184600,24425,2021-11-20,1,0.090000,0
12860,3080,6184600,24425,2021-11-21,2,0.180000,0
12861,2970,6184600,24425,2021-11-22,6,0.540000,0
12862,4070,6184600,24425,2021-11-23,4,0.360000,0
12863,3630,6184600,24425,2021-11-25,6,0.540000,0
12864,2310,6184600,24425,2021-11-25,16,1.440000,0
12865,2750,6184600,24425,2021-11-25,4,0.360000,0
12866,1980,6184600,24425,2021-11-25,2,0.180000,0
12867,1540,6184600,24425,2021-11-27,7,0.630000,0
12868,1980,6184600,24425,2021-11-27,1,0.090000,0
12869,3080,6184600,24425,2021-11-27,1,0.090000,0
12870,4070,6184600,24425,2021-11-27,1,0.090000,0
12871,2090,6184600,24425,2021-11-28,1,0.090000,0
12872,4400,6184650,24425,2021-11-29,1,0.900000,0
12873,1980,6184700,22850,2021-11-02,2,7.980000,0
12874,3080,6184700,22850,2021-11-03,1,3.990000,0
12875,1650,6184700,22850,2021-11-03,1,3.990000,0
12876,1540,6184700,22850,2021-11-04,1,3.990000,0
12877,1100,6184700,22850,2021-11-05,2,7.980000,0
12878,2750,6184700,22850,2021-11-06,1,3.990000,0
12879,1540,6184700,22850,2021-11-10,1,3.990000,0
12880,550,6184700,22850,2021-11-12,1,3.990000,0
12881,1210,6184700,22850,2021-11-14,1,3.990000,0
12882,2750,6184700,22850,2021-11-16,1,3.990000,0
12883,1100,6184700,22850,2021-11-17,1,3.990000,0
12884,550,6184700,22850,2021-11-17,3,11.970000,0
12885,4180,6184700,22850,2021-11-18,1,3.990000,0
12886,2530,6184700,22850,2021-11-18,1,3.990000,0
12887,2420,6184700,22850,2021-11-18,2,7.980000,0
12888,4730,6184700,22850,2021-11-19,1,3.990000,0
12889,3740,6184700,22850,2021-11-19,1,3.990000,0
12890,3630,6184700,22850,2021-11-19,1,3.990000,0
12891,1760,6184700,22850,2021-11-20,1,3.990000,0
12892,990,6184700,22850,2021-11-20,1,3.990000,0
12893,770,6184700,22850,2021-11-20,2,7.980000,0
12894,990,6184700,22850,2021-11-22,1,3.990000,0
12895,1210,6184700,22850,2021-11-23,1,3.990000,0
12896,1540,6184700,22850,2021-11-25,1,3.990000,0
12897,2970,6184700,22850,2021-11-25,1,3.990000,0
12898,4730,6184700,22850,2021-11-25,2,7.980000,0
12899,4180,6184700,22850,2021-11-25,1,3.990000,0
12900,2530,6184700,22850,2021-11-25,2,7.980000,0
12901,1760,6184700,22850,2021-11-25,1,3.990000,0
12902,4840,6184700,22850,2021-11-25,2,7.980000,0
12903,3190,6184700,22850,2021-11-25,1,3.990000,0
12904,1540,6184700,22850,2021-11-26,1,3.990000,0
12905,4180,6184700,22850,2021-11-27,1,3.990000,0
12906,3410,6184700,22850,2021-11-27,2,7.980000,0
12907,3190,6184700,22850,2021-11-27,1,3.990000,0
12908,2420,6184700,22850,2021-11-27,1,3.990000,0
12909,2970,6184700,22850,2021-11-28,1,3.990000,0
12910,2530,6184700,22850,2021-11-29,2,7.980000,0
12911,4840,6184750,22875,2021-11-01,1,1.990000,0
12912,880,6184750,22875,2021-11-03,1,1.990000,0
12913,3300,6184750,22875,2021-11-04,1,1.990000,0
12914,2530,6184750,22875,2021-11-06,1,1.990000,0
12915,1540,6184750,22875,2021-11-06,1,1.990000,0
12916,1540,6184750,22875,2021-11-07,1,1.990000,0
12917,1870,6184750,22875,2021-11-09,1,1.990000,0
12918,1100,6184750,22875,2021-11-11,1,1.990000,0
12919,3300,6184750,22875,2021-11-13,1,1.990000,0
12920,1320,6184750,22875,2021-11-16,3,5.970000,0
12921,2310,6184750,22875,2021-11-18,1,1.990000,0
12922,3300,6184750,22875,2021-11-19,1,1.990000,0
12923,2530,6184750,22875,2021-11-19,1,1.990000,0
12924,2090,6184750,22875,2021-11-19,1,1.990000,0
12925,880,6184750,22875,2021-11-19,1,1.990000,0
12926,3740,6184750,22875,2021-11-19,1,1.990000,0
12927,1210,6184750,22875,2021-11-21,2,3.980000,0
12928,3300,6184750,22875,2021-11-22,2,3.980000,0
12929,1320,6184750,22875,2021-11-22,1,1.990000,0
12930,550,6184750,22875,2021-11-22,1,1.990000,0
12931,2970,6184750,22875,2021-11-26,1,1.990000,0
12932,2200,6184750,22875,2021-11-26,1,1.990000,0
12933,3410,6184750,22875,2021-11-26,1,1.990000,0
12934,3300,6184750,22875,2021-11-27,1,1.990000,0
12935,2200,6184750,22875,2021-11-27,1,1.990000,0
12936,3300,6184750,22875,2021-11-28,2,3.980000,0
12937,1320,6184750,22875,2021-11-28,1,1.990000,0
12938,1100,6184750,22875,2021-11-28,1,1.990000,0
12939,4070,6184800,22875,2021-11-01,1,1.990000,0
12940,1100,6184800,22875,2021-11-01,1,1.990000,0
12941,1650,6184800,22875,2021-11-02,1,1.990000,0
12942,330,6184800,22875,2021-11-02,1,1.990000,0
12943,2420,6184800,22875,2021-11-05,1,1.990000,0
12944,1540,6184800,22875,2021-11-05,1,1.990000,0
12945,1650,6184800,22875,2021-11-06,1,1.990000,0
12946,4180,6184800,22875,2021-11-06,1,1.990000,0
12947,1540,6184800,22875,2021-11-07,1,1.990000,0
12948,2200,6184800,22875,2021-11-07,1,1.990000,0
12949,2200,6184800,22875,2021-11-08,1,1.990000,0
12950,4840,6184800,22875,2021-11-09,1,1.990000,0
12951,3410,6184800,22875,2021-11-10,1,1.990000,0
12952,3080,6184800,22875,2021-11-10,1,1.990000,0
12953,1320,6184800,22875,2021-11-11,1,1.990000,0
12954,3300,6184800,22875,2021-11-13,1,1.990000,0
12955,770,6184800,22875,2021-11-17,1,1.990000,0
12956,1540,6184800,22875,2021-11-18,1,1.990000,0
12957,1210,6184800,22875,2021-11-18,1,1.990000,0
12958,3080,6184800,22875,2021-11-19,1,1.990000,0
12959,1320,6184800,22875,2021-11-19,1,1.990000,0
12960,880,6184800,22875,2021-11-19,1,1.990000,0
12961,330,6184800,22875,2021-11-19,1,1.990000,0
12962,4070,6184800,22875,2021-11-20,1,1.990000,0
12963,1210,6184800,22875,2021-11-20,1,1.990000,0
12964,1320,6184800,22875,2021-11-20,1,1.990000,0
12965,3630,6184800,22875,2021-11-21,1,1.990000,0
12966,4400,6184800,22875,2021-11-21,1,1.990000,0
12967,1100,6184800,22875,2021-11-21,1,1.990000,0
12968,2970,6184800,22875,2021-11-21,1,1.990000,0
12969,4180,6184800,22875,2021-11-25,1,1.990000,0
12970,1870,6184800,22875,2021-11-25,1,1.990000,0
12971,2420,6184800,22875,2021-11-25,1,1.990000,0
12972,1540,6184800,22875,2021-11-26,1,1.990000,0
12973,2970,6184800,22875,2021-11-27,1,1.990000,0
12974,2640,6184800,22875,2021-11-27,1,1.990000,0
12975,1210,6184800,22875,2021-11-27,1,1.990000,0
12976,550,6184800,22875,2021-11-27,1,1.990000,0
12977,2750,6184800,22875,2021-11-28,1,1.990000,0
12978,1210,6184800,22875,2021-11-28,1,1.990000,0
12979,1210,6184800,22875,2021-11-29,2,3.980000,0
12980,2970,6184800,22875,2021-11-29,1,1.990000,0
12981,1870,6184800,22875,2021-11-30,1,1.990000,0
12982,1540,6184800,22875,2021-11-30,1,1.990000,0
12983,2090,6184800,22875,2021-11-30,2,3.980000,0
12984,1210,6184850,22875,2021-11-01,2,3.980000,0
12985,1980,6184850,22875,2021-11-02,1,1.990000,0
12986,1210,6184850,22875,2021-11-02,1,1.990000,0
12987,770,6184850,22875,2021-11-02,4,7.960000,0
12988,4730,6184850,22875,2021-11-02,2,3.980000,0
12989,2420,6184850,22875,2021-11-03,1,1.990000,0
12990,4400,6184850,22875,2021-11-03,3,5.970000,0
12991,2750,6184850,22875,2021-11-03,1,1.990000,0
12992,2200,6184850,22875,2021-11-06,1,1.990000,0
12993,1650,6184850,22875,2021-11-06,1,1.990000,0
12994,1980,6184850,22875,2021-11-06,1,1.990000,0
12995,4070,6184850,22875,2021-11-08,1,1.990000,0
12996,3300,6184850,22875,2021-11-10,1,1.990000,0
12997,880,6184850,22875,2021-11-11,1,1.990000,0
12998,1540,6184850,22875,2021-11-12,1,1.990000,0
12999,1100,6184850,22875,2021-11-12,1,1.990000,0
13000,990,6184850,22875,2021-11-12,1,1.990000,0
13001,3630,6184850,22875,2021-11-13,1,1.990000,0
13002,2970,6184850,22875,2021-11-13,1,1.990000,0
13003,2750,6184850,22875,2021-11-14,1,1.990000,0
13004,3080,6184850,22875,2021-11-18,1,1.990000,0
13005,2200,6184850,22875,2021-11-18,1,1.990000,0
13006,3740,6184850,22875,2021-11-19,1,1.990000,0
13007,1650,6184850,22875,2021-11-20,1,1.990000,0
13008,330,6184850,22875,2021-11-20,6,11.940000,0
13009,3410,6184850,22875,2021-11-22,2,3.980000,0
13010,2970,6184850,22875,2021-11-22,1,1.990000,0
13011,1540,6184850,22875,2021-11-22,1,1.990000,0
13012,4730,6184850,22875,2021-11-23,1,1.990000,0
13013,2090,6184850,22875,2021-11-23,1,1.990000,0
13014,2970,6184850,22875,2021-11-23,1,1.990000,0
13015,2200,6184850,22875,2021-11-25,1,1.990000,0
13016,4180,6184850,22875,2021-11-25,1,1.990000,0
13017,2970,6184850,22875,2021-11-28,1,1.990000,0
13018,2090,6184850,22875,2021-11-28,1,1.990000,0
13019,2420,6184850,22875,2021-11-30,1,1.990000,0
13020,330,6184900,24400,2021-11-01,1,84.989998,0
13021,2200,6184900,24400,2021-11-01,1,89.989998,0
13022,1650,6184900,24400,2021-11-01,3,269.970001,0
13023,990,6184900,24400,2021-11-01,1,89.989998,0
13024,3300,6184900,24400,2021-11-02,1,89.989998,0
13025,2970,6184900,24400,2021-11-02,1,89.989998,0
13026,2090,6184900,24400,2021-11-02,1,89.989998,0
13027,1320,6184900,24400,2021-11-02,1,89.989998,0
13028,990,6184900,24400,2021-11-02,4,359.959991,0
13029,1210,6184900,24400,2021-11-03,1,89.989998,0
13030,4400,6184900,24400,2021-11-03,3,269.970001,0
13031,3300,6184900,24400,2021-11-04,1,89.989998,0
13032,1100,6184900,24400,2021-11-04,1,89.989998,0
13033,3300,6184900,24400,2021-11-05,2,179.979996,0
13034,3190,6184900,24400,2021-11-05,1,89.989998,0
13035,2750,6184900,24400,2021-11-05,1,89.989998,0
13036,2420,6184900,24400,2021-11-05,1,89.989998,0
13037,2310,6184900,24400,2021-11-05,1,89.989998,0
13038,1760,6184900,24400,2021-11-05,1,89.989998,0
13039,990,6184900,24400,2021-11-05,1,89.989998,0
13040,770,6184900,24400,2021-11-05,1,89.989998,0
13041,1210,6184900,24400,2021-11-06,1,89.989998,0
13042,2530,6184900,24400,2021-11-06,1,89.989998,0
13043,2310,6184900,24400,2021-11-06,1,89.989998,0
13044,2750,6184900,24400,2021-11-06,2,179.979996,0
13045,2970,6184900,24400,2021-11-06,1,89.989998,0
13046,2200,6184900,24400,2021-11-07,1,89.989998,0
13047,2530,6184900,24400,2021-11-07,1,89.989998,0
13048,1540,6184900,24400,2021-11-07,1,89.989998,0
13049,550,6184900,24400,2021-11-07,3,269.970001,0
13050,4400,6184900,24400,2021-11-07,1,89.989998,0
13051,2200,6184900,24400,2021-11-08,1,89.989998,0
13052,3740,6184900,24400,2021-11-08,1,89.989998,0
13053,4400,6184900,24400,2021-11-08,1,89.989998,0
13054,3410,6184900,24400,2021-11-08,4,359.959991,0
13055,3190,6184900,24400,2021-11-08,1,89.989998,0
13056,3080,6184900,24400,2021-11-08,1,89.989998,0
13057,2090,6184900,24400,2021-11-08,1,89.989998,0
13058,1870,6184900,24400,2021-11-08,1,89.989998,0
13059,660,6184900,24400,2021-11-08,1,89.989998,0
13060,550,6184900,24400,2021-11-08,1,89.989998,0
13061,1870,6184900,24400,2021-11-09,1,89.989998,0
13062,550,6184900,24400,2021-11-09,1,89.989998,0
13063,3300,6184900,24400,2021-11-10,1,89.989998,0
13064,1760,6184900,24400,2021-11-10,1,75.550003,0
13065,1100,6184900,24400,2021-11-10,1,89.989998,0
13066,1540,6184900,24400,2021-11-10,2,179.979996,0
13067,4180,6184900,24400,2021-11-11,1,89.989998,0
13068,1870,6184900,24400,2021-11-11,1,89.989998,0
13069,1760,6184900,24400,2021-11-11,1,89.989998,0
13070,1650,6184900,24400,2021-11-11,1,89.989998,0
13071,660,6184900,24400,2021-11-11,1,89.989998,0
13072,550,6184900,24400,2021-11-11,1,89.989998,0
13073,330,6184900,24400,2021-11-11,2,179.979996,0
13074,3300,6184900,24400,2021-11-12,1,89.989998,0
13075,1210,6184900,24400,2021-11-12,1,89.989998,0
13076,3300,6184900,24400,2021-11-13,1,89.989998,0
13077,2970,6184900,24400,2021-11-14,1,89.989998,0
13078,1320,6184900,24400,2021-11-14,1,89.989998,0
13079,330,6184900,24400,2021-11-14,1,89.989998,0
13080,3190,6184900,24400,2021-11-14,1,89.989998,0
13081,1650,6184900,24400,2021-11-14,1,89.989998,0
13082,4400,6184900,24400,2021-11-14,1,89.989998,0
13083,880,6184900,24400,2021-11-15,1,89.989998,0
13084,1540,6184900,24400,2021-11-15,1,89.989998,0
13085,770,6184900,24400,2021-11-15,1,89.989998,0
13086,4730,6184900,24400,2021-11-15,1,89.989998,0
13087,2970,6184900,24400,2021-11-15,1,89.989998,0
13088,880,6184900,24400,2021-11-16,1,89.989998,0
13089,2200,6184900,24400,2021-11-16,1,89.989998,0
13090,4400,6184900,24400,2021-11-16,1,89.989998,0
13091,2640,6184900,24400,2021-11-16,1,89.989998,0
13092,1650,6184900,24400,2021-11-17,1,89.989998,0
13093,3740,6184900,24400,2021-11-17,1,89.989998,0
13094,3300,6184900,24400,2021-11-18,1,89.989998,0
13095,3190,6184900,24400,2021-11-18,1,89.989998,0
13096,2970,6184900,24400,2021-11-18,1,89.989998,0
13097,2750,6184900,24400,2021-11-18,1,89.989998,0
13098,2420,6184900,24400,2021-11-18,2,179.979996,0
13099,1760,6184900,24400,2021-11-18,1,89.989998,0
13100,1650,6184900,24400,2021-11-18,1,89.989998,0
13101,2200,6184900,24400,2021-11-19,1,89.989998,0
13102,1980,6184900,24400,2021-11-19,1,89.989998,0
13103,880,6184900,24400,2021-11-19,2,179.979996,0
13104,660,6184900,24400,2021-11-19,1,89.989998,0
13105,3630,6184900,24400,2021-11-19,3,269.970001,0
13106,3190,6184900,24400,2021-11-20,1,89.989998,0
13107,2420,6184900,24400,2021-11-20,1,89.989998,0
13108,2200,6184900,24400,2021-11-20,1,89.989998,0
13109,4400,6184900,24400,2021-11-22,2,179.979996,0
13110,2420,6184900,24400,2021-11-22,1,89.989998,0
13111,1870,6184900,24400,2021-11-22,1,89.989998,0
13112,330,6184900,24400,2021-11-23,1,89.989998,0
13113,4730,6184900,24400,2021-11-23,1,89.989998,0
13114,4400,6184900,24400,2021-11-23,2,179.979996,0
13115,1870,6184900,24400,2021-11-23,1,89.989998,0
13116,2640,6184900,24400,2021-11-25,1,89.989998,0
13117,3740,6184900,24400,2021-11-25,1,89.989998,0
13118,4730,6184900,24400,2021-11-25,1,89.989998,0
13119,2970,6184900,24400,2021-11-26,2,179.979996,0
13120,3740,6184900,24400,2021-11-26,1,89.989998,0
13121,2530,6184900,24400,2021-11-26,1,89.989998,0
13122,2310,6184900,24400,2021-11-26,1,89.989998,0
13123,1980,6184900,24400,2021-11-26,1,89.989998,0
13124,1870,6184900,24400,2021-11-26,1,89.989998,0
13125,990,6184900,24400,2021-11-26,1,89.989998,0
13126,2420,6184900,24400,2021-11-26,2,179.979996,0
13127,3630,6184900,24400,2021-11-27,1,89.989998,0
13128,3300,6184900,24400,2021-11-27,1,89.989998,0
13129,3190,6184900,24400,2021-11-27,1,89.989998,0
13130,2420,6184900,24400,2021-11-27,1,89.989998,0
13131,2200,6184900,24400,2021-11-27,1,89.989998,0
13132,1760,6184900,24400,2021-11-27,1,89.989998,0
13133,550,6184900,24400,2021-11-27,2,179.979996,0
13134,4180,6184900,24400,2021-11-28,1,89.989998,0
13135,2970,6184900,24400,2021-11-28,1,89.989998,0
13136,3740,6184900,24400,2021-11-29,1,89.989998,0
13137,2090,6184900,24400,2021-11-29,1,89.989998,0
13138,660,6184900,24400,2021-11-29,1,89.989998,0
13139,4400,6184900,24400,2021-11-30,6,539.940002,0
13140,3740,6184900,24400,2021-11-30,1,89.989998,0
13141,3190,6184900,24400,2021-11-30,2,179.979996,0
13142,2200,6184900,24400,2021-11-30,1,89.989998,0
13143,1760,6184900,24400,2021-11-30,1,89.989998,0
13144,4840,6184950,24375,2021-11-01,1,19.990000,0
13145,1540,6184950,24375,2021-11-01,1,19.990000,0
13146,1540,6184950,24375,2021-11-02,3,59.970001,0
13147,1760,6184950,24375,2021-11-02,4,72.139999,0
13148,1540,6184950,24375,2021-11-03,1,19.990000,0
13149,2530,6184950,24375,2021-11-04,1,15.980000,0
13150,1100,6184950,24375,2021-11-04,1,19.990000,0
13151,4730,6184950,24375,2021-11-05,2,39.980000,0
13152,2750,6184950,24375,2021-11-05,2,39.980000,0
13153,2310,6184950,24375,2021-11-05,1,19.990000,0
13154,1760,6184950,24375,2021-11-05,2,32.160000,0
13155,1100,6184950,24375,2021-11-05,3,59.970001,0
13156,880,6184950,24375,2021-11-05,1,19.990000,0
13157,4840,6184950,24375,2021-11-06,1,19.990000,0
13158,1540,6184950,24375,2021-11-06,1,19.990000,0
13159,880,6184950,24375,2021-11-06,2,39.980000,0
13160,4730,6184950,24375,2021-11-07,1,19.990000,0
13161,1760,6184950,24375,2021-11-07,1,19.990000,0
13162,2420,6184950,24375,2021-11-08,1,19.990000,0
13163,3300,6184950,24375,2021-11-09,2,39.980000,0
13164,1540,6184950,24375,2021-11-10,1,19.990000,0
13165,2750,6184950,24375,2021-11-10,2,39.980000,0
13166,1210,6184950,24375,2021-11-10,2,39.980000,0
13167,2970,6184950,24375,2021-11-10,2,39.980000,0
13168,1760,6184950,24375,2021-11-11,1,19.990000,0
13169,1650,6184950,24375,2021-11-11,1,19.990000,0
13170,1540,6184950,24375,2021-11-11,1,19.990000,0
13171,990,6184950,24375,2021-11-11,1,19.990000,0
13172,4730,6184950,24375,2021-11-12,1,19.990000,0
13173,3630,6184950,24375,2021-11-12,1,12.840000,0
13174,3300,6184950,24375,2021-11-12,2,24.340000,0
13175,3080,6184950,24375,2021-11-12,1,18.990000,0
13176,2970,6184950,24375,2021-11-12,1,19.990000,0
13177,2420,6184950,24375,2021-11-12,1,19.990000,0
13178,1980,6184950,24375,2021-11-12,2,25.680000,0
13179,1760,6184950,24375,2021-11-12,1,19.990000,0
13180,1540,6184950,24375,2021-11-12,1,19.990000,0
13181,3300,6184950,24375,2021-11-13,1,19.990000,0
13182,1650,6184950,24375,2021-11-13,3,59.970001,0
13183,1540,6184950,24375,2021-11-13,1,19.990000,0
13184,990,6184950,24375,2021-11-13,1,19.990000,0
13185,1100,6184950,24375,2021-11-14,1,19.990000,0
13186,2970,6184950,24375,2021-11-15,1,19.990000,0
