Store_Number,SKU_Coded,Product_Class_Code,min(Sold_Date),max(Sold_Date)
8161,3410,6184550,24425,2021-11-06,2022-02-07
8162,2090,6184550,24425,2021-11-28,2022-02-24
8163,3080,6184550,24425,2021-12-04,2022-06-09
8164,1100,6184600,24425,2021-11-15,2021-11-15
8165,2090,6184600,24425,2021-11-28,2022-02-24
8166,4730,6184600,24425,2022-03-08,2022-03-08
8167,3410,6184650,24425,2021-12-24,2021-12-24
8168,3630,6184700,22850,2021-11-19,2024-03-30
8169,880,6184700,22850,2021-12-26,2023-12-21
8170,2860,6184700,22850,2023-05-11,2023-12-21
8171,4840,6184750,22875,2021-11-01,2024-03-25
8172,2970,6184750,22875,2021-11-26,2024-01-30
8173,1100,6184800,22875,2021-11-01,2024-03-08
8174,2200,6184800,22875,2021-11-07,2024-03-04
8175,880,6184800,22875,2021-11-19,2024-02-02
8176,660,6184800,22875,2021-12-26,2023-10-07
8177,2860,6184800,22875,2023-06-21,2024-01-25
8178,1980,6184850,22875,2021-11-02,2024-01-19
8179,3410,6184850,22875,2021-11-22,2024-02-13
8180,2310,6184850,22875,2022-01-29,2024-03-20
8181,1650,6184900,24400,2021-11-01,2024-03-27
8182,990,6184900,24400,2021-11-01,2024-03-30
8183,2970,6184900,24400,2021-11-02,2024-03-31
8184,1210,6184900,24400,2021-11-03,2024-02-03
8185,3410,6184900,24400,2021-11-08,2024-03-22
8186,3080,6184900,24400,2021-11-08,2024-03-09
8187,4730,6184900,24400,2021-11-15,2024-03-31
8188,4070,6184900,24400,2021-12-16,2024-03-24
8189,1760,6185050,24375,2021-11-04,2023-02-27
8190,4730,6185050,24375,2021-11-18,2023-04-29
8191,4070,6185050,24375,2021-11-22,2023-04-25
8192,2090,6185050,24375,2022-01-23,2023-04-25
8193,2420,6185050,24375,2022-04-28,2023-05-12
8194,1980,6185050,24375,2022-09-22,2024-02-24
8195,3520,6185050,24375,2022-12-21,2023-04-22
8196,1870,6185100,22800,2021-11-01,2024-03-17
8197,3300,6185100,22800,2021-11-19,2024-03-31
8198,4070,6185100,22800,2021-12-12,2024-02-27
8199,2860,6185100,22800,2023-05-22,2024-03-05
8200,1210,6185150,22800,2021-12-22,2023-05-05
8201,3300,6185150,22800,2022-01-16,2023-03-11
8202,2750,6185200,22800,2021-11-18,2022-05-26
8203,2970,6185200,22800,2021-11-19,2022-04-02
8204,3190,6185200,22800,2021-11-23,2022-05-26
8205,3410,6185200,22800,2021-11-23,2022-05-16
8206,3080,6185200,22800,2021-12-14,2022-06-20
8207,4070,6185250,22800,2021-11-25,2023-01-30
8208,2310,6185250,22800,2021-12-23,2024-03-19
8209,3410,6185250,22800,2022-03-12,2024-03-04
8210,990,6185250,22800,2022-03-15,2023-12-12
8211,2970,6185250,22800,2022-04-29,2023-11-28
8212,880,6185250,22800,2023-01-20,2023-12-21
8213,1870,6185300,22800,2021-11-01,2022-02-13
8214,3740,6185300,22800,2021-11-04,2022-03-21
8215,660,6185400,22950,2022-02-24,2022-02-24
8216,1540,6185500,22850,2021-11-13,2023-09-28
8217,3190,6185500,22850,2021-11-26,2022-02-26
8218,3630,6185550,22850,2021-11-02,2024-03-07
8219,770,6185550,22850,2021-11-12,2024-03-22
8220,3410,6185550,22850,2021-11-20,2024-02-21
8221,1210,6185550,22850,2021-12-23,2024-02-28
8222,4400,6185550,22850,2023-12-11,2023-12-11
8223,1210,6185600,24425,2021-11-15,2021-11-15
8224,2310,6185750,22850,2021-11-01,2023-01-04
8225,1210,6185750,22850,2021-11-06,2022-12-08
8226,3080,6185750,22850,2021-11-11,2022-06-03
8227,990,6185900,22800,2021-11-09,2022-03-03
8228,2530,6185900,22800,2021-11-11,2022-01-31
8229,660,6185900,22800,2021-11-14,2022-03-19
8230,4070,6185900,22800,2021-11-19,2022-03-29
8231,4400,6185900,22800,2021-12-05,2022-03-15
8232,1100,6186000,22850,2021-11-05,2023-01-22
8233,1320,6186000,22850,2021-11-10,2023-10-06
8234,1760,6186000,22850,2021-12-06,2022-12-15
8235,880,6186000,22850,2021-12-20,2024-03-01
8236,2090,6186000,22850,2022-02-03,2022-10-26
8237,1210,6186000,22850,2022-02-17,2023-12-17
8238,1540,6186150,22850,2021-11-11,2022-04-13
8239,3630,6186150,22850,2021-11-19,2022-01-18
8240,550,6186150,22850,2021-11-26,2022-08-12
8241,330,6186150,22850,2021-12-02,2021-12-02
8242,550,6186200,22850,2021-12-23,2021-12-23
8243,1320,6186250,22975,2021-11-05,2024-03-16
8244,4730,6186250,22975,2021-11-23,2024-03-13
8245,1980,6186250,22975,2021-12-14,2024-02-13
8246,2860,6186250,22975,2023-04-20,2024-03-31
8247,4840,6186300,22975,2021-11-03,2024-03-01
8248,2200,6186300,22975,2021-11-05,2024-03-04
8249,3080,6186300,22975,2021-11-07,2024-03-15
8250,2750,6186300,22975,2021-11-08,2024-03-16
8251,4730,6186300,22975,2021-12-07,2024-03-09
8252,2420,6186350,22850,2021-12-12,2022-01-17
8253,550,6186350,22850,2022-10-10,2022-10-10
8254,3630,6186350,22850,2022-11-21,2022-11-21
8255,330,6186400,22850,2021-11-13,2023-04-23
8256,3300,6186400,22850,2021-11-15,2023-04-21
8257,1980,6186400,22850,2021-12-01,2023-07-02
8258,2420,6186400,22850,2021-12-19,2023-06-26
8259,4070,6186400,22850,2021-12-22,2023-07-09
8260,660,6186400,22850,2022-03-17,2023-02-15
8261,3410,6186450,22850,2021-11-08,2022-01-25
8262,4730,6186450,22850,2021-11-15,2021-12-19
8263,2530,6186450,22850,2021-11-19,2021-11-19
8264,3190,6186450,22850,2021-12-06,2021-12-06
8265,3190,6186500,22850,2021-11-25,2022-02-11
8266,2310,6186500,22850,2021-12-02,2021-12-02
8267,1870,6186550,22850,2021-11-09,2022-01-05
8268,2530,6186550,22850,2021-12-11,2021-12-11
8269,2640,6186550,22850,2022-06-18,2022-06-18
8270,4180,6186600,22850,2021-11-02,2022-04-03
8271,2310,6186600,22850,2021-11-03,2022-04-01
8272,330,6186600,22850,2021-11-04,2022-04-07
8273,3300,6186600,22850,2021-11-06,2022-03-11
8274,1540,6186600,22850,2021-11-06,2022-03-23
8275,1870,6186600,22850,2021-11-10,2022-03-21
8276,4400,6186600,22850,2021-11-17,2022-03-29
8277,2640,6186600,22850,2021-12-01,2022-03-20
8278,4070,6186800,22975,2021-11-01,2023-10-01
8279,990,6186800,22975,2021-11-11,2024-02-24
8280,770,6186800,22975,2021-11-13,2023-10-02
8281,1320,6186850,24375,2021-11-05,2023-08-05
8282,2420,6186850,24375,2021-11-08,2023-05-26
8283,2530,6186850,24375,2021-12-02,2023-09-29
8284,660,6186850,24375,2021-12-31,2023-03-05
8285,880,6186900,24375,2021-11-05,2023-10-08
8286,550,6186900,24375,2022-04-08,2023-08-09
8287,2200,6187000,24425,2021-11-01,2024-01-19
8288,2750,6187000,24425,2021-12-01,2023-02-16
8289,1870,6187000,24425,2021-12-02,2023-09-02
8290,1320,6187000,24425,2021-12-29,2023-12-31
8291,4730,6187000,24425,2022-12-14,2023-10-26
8292,2530,6187050,22925,2021-11-02,2024-03-29
8293,4840,6187050,22925,2021-11-03,2024-02-23
8294,1210,6187050,22925,2021-11-08,2024-03-20
8295,770,6187050,22925,2021-11-15,2024-03-21
8296,2750,6187050,22925,2021-11-19,2024-03-29
8297,2200,6187050,22925,2021-11-19,2024-03-25
8298,4180,6187150,24425,2021-11-27,2024-02-09
8299,3630,6187150,24425,2021-12-07,2024-03-08
8300,2310,6187200,24400,2021-11-02,2024-03-22
8301,1650,6187200,24400,2021-11-02,2024-03-21
8302,4730,6187200,24400,2021-11-11,2024-03-29
8303,2090,6187200,24400,2021-11-13,2024-02-28
8304,4070,6187200,24400,2021-11-13,2024-03-29
8305,2420,6187250,24425,2021-12-13,2021-12-27
8306,3740,6187300,24425,2022-02-06,2022-05-31
8307,3410,6187300,24425,2022-02-14,2022-04-30
8308,1210,6187350,24425,2021-11-16,2022-12-01
8309,3410,6187400,24425,2021-11-29,2022-10-19
8310,3740,6187400,24425,2021-12-12,2022-07-03
8311,2090,6187400,24425,2021-12-23,2022-12-14
8312,1320,6187400,24425,2022-08-23,2024-01-26
8313,3520,6187400,24425,2023-12-23,2023-12-23
8314,3080,6187400,24425,2024-02-10,2024-03-26
8315,2750,6187450,22950,2022-11-10,2022-11-14
8316,2750,6187500,22800,2021-11-12,2022-04-01
8317,4180,6187500,22800,2021-11-13,2023-05-30
8318,2200,6187550,22800,2021-11-12,2024-02-12
8319,1760,6187650,22975,2021-11-27,2022-01-07
8320,880,6187650,22975,2022-01-06,2022-01-10
8321,1100,6187650,22975,2022-03-12,2022-03-12
8322,1650,6187700,24375,2021-11-02,2022-11-14
8323,3740,6187700,24375,2021-11-19,2022-11-27
8324,990,6187700,24375,2021-12-11,2022-10-14
8325,2090,6187700,24375,2021-12-13,2022-08-05
8326,3410,6187700,24375,2022-01-18,2022-08-27
8327,4070,6187750,24400,2021-11-01,2024-01-14
8328,2200,6187750,24400,2021-11-18,2024-02-11
8329,1320,6187750,24400,2021-11-22,2024-03-31
8330,2090,6187800,22850,2021-12-11,2021-12-15
8331,770,6187850,22950,2021-12-22,2021-12-22
8332,4070,6187900,24425,2021-12-17,2021-12-17
8333,2750,6187900,24425,2021-12-22,2021-12-22
8334,2530,6188000,22925,2021-11-11,2021-11-11
8335,660,6188000,22925,2021-12-30,2021-12-30
8336,1980,6188050,22975,2021-11-06,2024-03-29
8337,2310,6188050,22975,2022-01-02,2024-03-29
8338,4840,6188150,24425,2021-11-03,2023-01-17
8339,3410,6188150,24425,2021-11-07,2023-12-31
8340,2970,6188150,24425,2021-11-17,2022-10-26
8341,1540,6188150,24425,2021-11-20,2023-01-27
8342,2310,6188150,24425,2022-06-17,2022-12-10
8343,1760,6188200,24425,2021-11-23,2022-12-06
8344,2420,6188250,24425,2021-11-05,2023-01-07
8345,3080,6188250,24425,2021-11-08,2022-09-26
8346,1650,6188250,24425,2021-11-08,2022-05-28
8347,2640,6188250,24425,2021-11-12,2022-12-24
8348,1100,6188250,24425,2021-11-13,2022-06-22
8349,2750,6188250,24425,2021-12-07,2022-06-04
8350,1870,6188250,24425,2021-12-20,2022-11-28
8351,3300,6188250,24425,2021-12-22,2023-02-17
8352,4730,6188300,22850,2021-11-01,2024-03-08
8353,330,6188500,22950,2021-11-08,2022-07-26
8354,2090,6188500,22950,2021-11-21,2022-08-21
8355,2640,6188500,22950,2021-12-08,2022-08-19
8356,3190,6188500,22950,2021-12-13,2023-01-29
8357,3080,6188550,22950,2021-11-01,2024-03-29
8358,2310,6188550,22950,2021-11-06,2024-03-26
8359,1650,6188550,22950,2021-11-06,2024-03-20
8360,880,6188550,22950,2021-11-13,2024-03-31
8361,1760,6188600,22975,2021-11-11,2021-11-11
8362,3300,6188600,22975,2021-11-13,2021-11-13
8363,3300,6188650,22975,2021-11-05,2024-03-15
8364,3410,6188650,22975,2022-01-01,2024-02-12
8365,770,6188650,22975,2022-01-06,2024-03-31
8366,2200,6188700,22975,2021-11-02,2024-01-05
8367,2420,6188700,22975,2021-11-09,2024-03-13
8368,3630,6188700,22975,2021-11-11,2024-03-16
8369,1100,6188700,22975,2021-11-18,2024-02-25
8370,330,6188700,22975,2021-11-18,2024-02-04
8371,2090,6188700,22975,2021-11-19,2024-02-22
8372,990,6188700,22975,2021-11-22,2024-03-16
8373,4730,6188700,22975,2021-11-26,2024-01-18
8374,3520,6188700,22975,2022-11-18,2023-10-04
8375,2310,6188750,22975,2021-11-07,2022-05-04
8376,2970,6188750,22975,2021-11-17,2022-12-05
8377,1100,6188750,22975,2021-11-21,2022-08-03
8378,880,6188750,22975,2021-12-17,2022-08-25
8379,2090,6188750,22975,2021-12-22,2023-06-04
8380,1870,6188800,22975,2021-11-05,2021-11-05
8381,2640,6188800,22975,2021-11-26,2021-11-26
8382,2970,6188950,22850,2021-11-01,2022-04-13
8383,1210,6188950,22850,2021-11-12,2022-08-10
8384,4180,6188950,22850,2021-11-20,2023-06-20
8385,4400,6188950,22850,2021-12-06,2022-12-11
8386,660,6188950,22850,2021-12-10,2022-11-08
8387,770,6188950,22850,2022-04-13,2022-08-11
8388,1760,6189000,24425,2021-11-05,2024-02-02
8389,2090,6189000,24425,2021-11-11,2024-01-06
8390,3410,6189000,24425,2023-02-08,2023-02-08
8391,2750,6189250,22825,2021-11-09,2021-11-21
8392,550,6189250,22825,2022-01-13,2022-01-13
8393,2970,6189400,22825,2021-11-01,2021-12-11
8394,1760,6189450,22825,2021-12-29,2022-01-31
8395,3630,6189500,22825,2022-01-28,2022-01-28
8396,3080,6189550,22825,2021-11-30,2022-04-15
8397,1650,6189750,24425,2021-11-05,2024-03-31
8398,1100,6189750,24425,2021-11-06,2024-03-20
8399,3740,6189750,24425,2021-11-10,2024-03-27
8400,990,6189750,24425,2021-11-16,2024-03-22
8401,550,6182250,22850,2021-11-01,2021-11-01
8402,660,6182250,22850,2021-11-10,2022-04-09
8403,1760,6183650,22850,2021-11-04,2023-12-16
8404,1100,6183650,22850,2021-11-06,2023-12-06
8405,660,6183650,22850,2021-11-09,2024-02-14
8406,1210,6183650,22850,2021-11-15,2024-03-21
8407,3520,6183650,22850,2022-11-03,2023-12-07
8408,1870,6183750,22850,2021-11-02,2024-03-24
8409,770,6183750,22850,2021-11-15,2024-01-19
8410,2310,6183750,22850,2021-11-18,2024-01-18
8411,1210,6183750,22850,2021-11-21,2023-12-06
8412,1980,6183750,22850,2022-01-22,2024-03-27
8413,1210,6183900,24425,2021-11-12,2024-03-08
8414,3080,6183900,24425,2021-12-03,2024-03-24
8415,2860,6183900,24425,2023-04-22,2024-03-24
8416,1540,6183950,22825,2021-11-02,2024-03-30
8417,1210,6183950,22825,2021-11-05,2024-03-03
8418,4180,6183950,22825,2021-11-13,2024-03-31
8419,3080,6184000,22975,2021-12-16,2024-03-04
8420,2860,6184000,22975,2023-06-07,2024-02-23
8421,3410,6184050,22975,2021-11-04,2024-03-30
8422,2200,6184050,22975,2021-11-09,2024-03-28
8423,660,6184050,22975,2021-11-13,2024-02-15
8424,2090,6184050,22975,2021-11-14,2024-02-17
8425,1760,6184050,22975,2021-11-18,2024-03-02
8426,2530,6184050,22975,2021-11-25,2024-03-25
8427,3300,6184100,22975,2021-11-04,2024-03-27
8428,1210,6184950,24375,2021-11-10,2021-11-10
8429,1650,6184950,24375,2021-11-11,2024-02-23
8430,1320,6184950,24375,2021-11-20,2024-03-29
8431,3520,6184950,24375,2022-12-23,2024-03-11
8432,770,6185000,24375,2021-11-23,2024-02-18
8433,1650,6186100,24425,2021-11-02,2024-02-15
8434,1100,6186100,24425,2021-11-06,2024-03-20
8435,4070,6186100,24425,2021-11-10,2023-12-29
8436,4180,6187100,22850,2021-11-06,2024-03-08
8437,660,6187100,22850,2021-11-13,2023-12-12
8438,1210,6187100,22850,2021-11-16,2024-02-24
8439,1980,6187100,22850,2021-12-02,2024-01-16
8440,4070,6187100,22850,2021-12-15,2023-12-15
8441,3740,6187100,22850,2021-12-18,2024-02-13
8442,1870,6187600,24425,2021-11-01,2024-03-06
8443,4180,6187600,24425,2021-11-02,2024-02-23
8444,2090,6187600,24425,2021-11-02,2024-03-10
8445,1760,6187600,24425,2021-11-06,2024-03-28
8446,2420,6187600,24425,2021-11-07,2024-03-18
8447,2860,6187750,24400,2023-04-18,2023-12-31
8448,3190,6188100,22975,2021-12-21,2024-03-11
8449,3300,6188100,22975,2022-08-18,2024-03-29
8450,1760,6188100,22975,2022-08-23,2024-03-29
8451,4840,6188100,22975,2022-09-09,2024-03-12
8452,770,6188100,22975,2022-09-17,2024-03-31
8453,1100,6188100,22975,2022-12-12,2024-03-11
8454,1870,6188350,22850,2021-11-04,2024-02-28
8455,2640,6188350,22850,2021-11-07,2023-12-16
8456,1100,6188350,22850,2021-11-25,2024-02-12
8457,2860,6188350,22850,2023-09-30,2024-01-30
8458,2090,6188400,22975,2021-11-02,2024-03-17
8459,4180,6188400,22975,2021-11-05,2024-03-28
8460,990,6188400,22975,2021-11-06,2024-03-21
8461,3740,6188400,22975,2021-11-12,2024-03-06
8462,2640,6188400,22975,2021-11-13,2024-03-24
8463,550,6188400,22975,2021-11-20,2024-03-30
8464,1540,6188400,22975,2021-12-03,2024-03-29
8465,2970,6188400,22975,2021-12-03,2024-03-21
8466,1650,6188450,22975,2021-11-08,2024-03-03
8467,1320,6188450,22975,2021-11-14,2024-03-25
8468,880,6188450,22975,2021-11-26,2024-03-31
8469,660,6188450,22975,2021-12-07,2023-11-13
8470,2310,6188450,22975,2021-12-09,2024-03-27
8471,1760,6188450,22975,2022-06-28,2024-02-26
8472,4180,6189850,22925,2021-11-04,2022-10-25
8473,3410,6189850,22925,2021-11-07,2022-07-10
8474,550,6189850,22925,2021-11-07,2022-09-13
8475,3080,6200200,22975,2022-08-27,2024-03-30
8476,2860,6200200,22975,2023-04-19,2024-03-21
8477,2750,6200200,22975,2022-08-27,2024-03-31
8478,1650,6200200,22975,2022-08-29,2024-03-30
8479,1540,6200250,22975,2022-08-26,2024-03-02
8480,770,6200250,22975,2022-09-19,2024-03-13
8481,4180,6200250,22975,2022-09-28,2024-03-02
8482,550,6200250,22975,2022-10-15,2024-02-01
8483,1210,6200350,22975,2022-08-19,2024-03-30
8484,1870,6200350,22975,2022-09-27,2024-02-01
8485,2530,6200350,22975,2022-11-17,2024-03-27
8486,1760,6200350,22975,2022-11-24,2024-03-21
8487,1100,6200350,22975,2022-11-24,2024-03-26
8488,2750,6200350,22975,2022-11-30,2024-03-30
8489,3630,6200350,22975,2022-12-05,2024-03-21
8490,990,6200400,22975,2022-08-24,2024-03-26
8491,2420,6200400,22975,2022-08-27,2024-03-26
8492,4730,6200400,22975,2022-09-02,2024-01-18
8493,2090,6200400,22975,2022-11-24,2024-03-29
8494,330,6200550,24375,2022-07-31,2023-11-06
8495,3300,6200550,24375,2022-08-06,2023-12-29
8496,4180,6200550,24375,2022-09-09,2024-02-13
8497,4730,6200550,24375,2023-05-26,2024-02-22
8498,770,6200650,22850,2022-08-25,2024-03-10
8499,1100,6200650,22850,2022-08-27,2024-03-31
8500,4730,6200650,22850,2022-08-30,2024-03-10
8501,4180,6200650,22850,2022-08-31,2024-03-22
8502,330,6200650,22850,2022-08-31,2024-03-19
8503,1650,6200750,22850,2022-12-17,2023-08-18
8504,1980,6200800,22925,2022-09-01,2024-01-17
8505,2750,6200800,22925,2022-11-15,2024-03-31
8506,880,6200850,22975,2022-10-01,2024-01-14
8507,3740,6200850,22975,2022-12-12,2024-01-05
8508,3410,6200850,22975,2023-02-09,2024-03-15
8509,2970,6200900,22975,2022-12-19,2023-12-23
8510,2750,6200900,22975,2023-01-03,2024-03-28
8511,4070,6200900,22975,2023-01-29,2024-03-11
8512,330,6200900,22975,2023-02-13,2024-03-22
8513,3300,6200950,22925,2022-09-06,2022-12-03
8514,880,6200950,22925,2022-10-02,2023-06-04
8515,4730,6200950,22925,2022-10-28,2023-12-29
8516,1540,6200950,22925,2022-11-24,2022-11-24
8517,3300,6201100,24425,2022-10-07,2024-03-07
8518,3080,6201200,24425,2022-12-22,2024-03-30
8519,2310,6201200,24425,2022-12-26,2023-12-17
8520,1320,6201200,24425,2022-12-26,2024-03-20
8521,1870,6201200,24425,2022-12-28,2024-03-30
8522,2200,6201200,24425,2023-01-08,2024-02-23
8523,4400,6201200,24425,2023-01-15,2024-03-28
8524,990,6201200,24425,2023-01-28,2024-01-27
8525,2530,6201200,24425,2023-02-19,2024-02-20
8526,2860,6201200,24425,2023-04-21,2024-03-14
8527,3080,6201250,24425,2022-12-22,2023-11-10
8528,1100,6201250,24425,2022-12-24,2024-03-31
8529,3190,6201250,24425,2022-12-27,2024-03-30
8530,4180,6201250,24425,2022-12-30,2024-02-17
8531,2310,6201250,24425,2022-12-30,2024-01-29
8532,2090,6201300,24425,2023-01-06,2024-03-01
8533,2420,6201300,24425,2023-01-27,2024-02-02
8534,3080,6201350,24425,2023-01-13,2023-01-13
8535,3740,6201350,24425,2023-01-20,2023-04-07
8536,1320,6201350,24425,2023-02-13,2023-04-06
8537,3080,6201400,22925,2022-10-13,2024-03-03
8538,2200,6201400,22925,2022-10-25,2024-02-14
8539,880,6201500,22925,2022-10-15,2024-03-07
8540,1870,6201500,22925,2022-10-27,2024-01-20
8541,2200,6201500,22925,2023-01-12,2024-02-08
8542,3300,6201550,22875,2024-03-15,2024-03-15
8543,3080,6201550,22875,2024-03-17,2024-03-29
8544,1760,6201550,22875,2024-03-19,2024-03-19
8545,4840,6201600,22975,2023-02-17,2024-03-31
8546,2860,6201600,22975,2023-04-21,2024-03-16
8547,1760,6201650,22975,2023-01-15,2024-02-24
8548,1980,6201650,22975,2023-01-20,2024-02-24
8549,3740,6201650,22975,2023-01-21,2024-03-22
8550,3410,6201650,22975,2023-02-04,2024-03-11
8551,770,6201650,22975,2023-04-05,2024-03-11
8552,1650,6201700,24425,2022-11-06,2024-02-18
8553,4070,6201700,24425,2022-11-10,2024-03-20
8554,990,6201700,24425,2022-12-03,2024-03-15
8555,550,6201750,22850,2022-12-24,2024-03-25
8556,2970,6201900,22850,2022-11-22,2024-03-11
8557,1870,6201900,22850,2022-11-24,2023-10-20
8558,990,6201900,22850,2022-11-24,2024-03-14
8559,2750,6201900,22850,2022-11-28,2024-03-15
8560,1210,6201900,22850,2022-11-30,2024-01-11
8561,3740,6201900,22850,2022-12-01,2023-11-03
8562,550,6201900,22850,2022-12-10,2023-07-02
8563,3520,6201900,22850,2022-12-15,2024-02-12
8564,4180,6201900,22850,2022-12-28,2024-01-04
8565,1540,6201950,22850,2022-11-25,2024-03-26
8566,2090,6201950,22850,2022-11-28,2023-12-23
8567,1320,6201950,22850,2022-12-05,2024-02-16
8568,3740,6201950,22850,2022-12-09,2024-01-24
8569,770,6201950,22850,2022-12-15,2023-12-31
8570,4070,6201950,22850,2022-12-16,2024-02-16
8571,1760,6202000,22850,2022-12-14,2022-12-14
8572,2200,6202050,24425,2022-11-17,2022-11-17
8573,1650,6202100,24425,2022-12-05,2024-01-29
8574,330,6202100,24425,2022-12-17,2024-03-31
8575,1210,6202100,24425,2022-12-20,2023-12-17
8576,3630,6202100,24425,2023-03-03,2024-03-30
8577,2530,6202150,24425,2022-11-15,2022-12-23
8578,1100,6202150,24425,2022-12-02,2022-12-24
8579,4180,6202150,24425,2022-12-11,2023-12-18
8580,2200,6202150,24425,2022-12-21,2023-12-04
8581,2640,6202200,24425,2022-11-15,2023-04-12
8582,2310,6202200,24425,2022-11-17,2023-03-23
8583,4840,6202200,24425,2022-11-22,2023-06-06
8584,4070,6202200,24425,2022-11-22,2024-01-15
8585,2970,6202200,24425,2022-11-24,2023-01-28
8586,2090,6202200,24425,2022-11-26,2023-12-09
8587,2750,6202350,24375,2023-02-24,2024-03-22
8588,3300,6202350,24375,2023-03-15,2024-02-10
8589,2310,6202400,24375,2023-01-15,2024-03-30
8590,1320,6202400,24375,2023-01-27,2024-03-19
8591,4730,6202400,24375,2023-04-05,2024-02-23
8592,2310,6202450,24375,2023-01-21,2024-03-28
8593,770,6202450,24375,2023-02-17,2024-03-26
8594,1540,6202450,24375,2023-04-27,2024-03-02
8595,1760,6202450,24375,2023-06-27,2024-02-20
8596,1650,6202500,24375,2023-02-07,2024-03-12
8597,880,6202500,24375,2023-02-10,2024-03-05
8598,3080,6202500,24375,2023-02-15,2024-02-03
8599,770,6202500,24375,2023-02-16,2023-07-29
8600,2200,6202500,24375,2023-08-27,2024-02-10
8601,2530,6202550,22975,2023-01-20,2024-01-13
